any_whois_info,num_nameservers,days_from_create_to_expire,days_from_create_to_now,number_of_repeated_chars,max_repeated_chars,entropy_of_domain,subdomains_number,hyphen_number,path_number,digit_ratio,contains_extension,contains_suspicious_extension,ssl_error,iframe,no_hyperlink,internal_ratio,external_ratio,number_of_redirects,has_password,url
True,0,14120,13475,1,1,2.75,0,0,5,0.0,False,False,False,True,0,0.5833333333333334,0.3888888888888889,0,False,http://www.trincoll.edu/depts/phil/philo/phils/diotima.html
True,2,8036,7959,1,1,3.886842188131012,1,2,0,0.0,False,False,False,False,1,0.0,0.0,0,False,http://hilary-duff.lyrics-songs.com
True,2,2191,1843,0,0,2.321928094887362,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.satyananda.net/
True,0,14613,13968,0,0,1.584962500721156,0,0,2,0.0,False,False,False,True,0,0.6041666666666666,0.3854166666666667,1,False,http://www.unl.edu/buros/
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9666666666666667,0.03333333333333333,1,False,http://www.newadvent.org/cathen/03409d.htm
True,2,10226,9835,0,0,3.0,0,0,1,0.0,False,False,False,True,0,0.75,0.225,2,True,http://www.uswebpro.com/
True,4,12052,11662,0,0,2.0,0,0,5,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.time.com/time/time100/scientist/profile/keynes.html
True,4,9496,9215,0,0,3.746439344671015,1,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://indiefilmla.blogspot.com/
True,8,10957,10885,0,0,2.321928094887362,1,0,3,0.0,False,False,False,False,0,0.852760736196319,0.1441717791411043,2,False,http://imdb.com/title/tt0105665/
True,2,9862,9606,0,0,3.350209029099897,0,0,1,0.0,False,False,False,True,0,0.0,0.96,1,False,http://www.carolyndawnjohnson.com/
True,2,8765,8389,1,1,3.4273334938982645,0,2,1,0.0,False,False,False,True,0,0.034482758620689655,0.9655172413793104,0,False,http://www.wildflowers-and-weeds.com/
True,0,14064,13419,0,0,3.286629486786195,1,0,2,0.0,False,False,True,False,0,0.4473684210526316,0.5526315789473685,3,False,http://www.parasiticplants.siu.edu/krameriaceae/
True,2,9496,9228,1,1,2.6464393446710153,0,0,1,0.0,False,False,False,False,0,0.96,0.02,0,False,http://www.plakatthai.com/
True,2,9862,9539,0,0,2.6416041678685933,0,0,2,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.intratext.com/x/eng0222.htm
True,3,10591,10354,0,0,1.584962500721156,0,0,2,0.0,False,False,False,False,0,0.5652173913043478,0.391304347826087,2,False,http://www.eml.org/scanalu/
True,3,11687,11646,0,0,2.725480556997868,1,0,5,0.0,False,False,False,False,1,0.0,0.0,0,False,http://my.execpc.com/78/94/bbsharry/epiphany/
True,0,11543,10532,0,0,1.0,0,0,2,0.0,False,False,False,False,0,0.2571428571428571,0.6714285714285714,1,False,http://www.ku.edu/~frenital/
True,2,1096,794,0,0,2.725480556997868,0,0,0,0.0,False,False,False,False,0,0.14093959731543623,0.8590604026845637,2,False,http://www.saveangel.org
True,3,10227,9431,0,0,3.0,1,0,2,0.0,False,False,False,False,0,0.30303030303030304,0.6666666666666666,1,False,http://hetland.org/writing/instant-python.html
True,2,11321,10663,0,0,2.94770277922009,0,0,2,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.mothersea.com/vpk/
True,2,10959,10843,0,0,2.9852281360342525,0,0,1,0.0,False,False,False,False,0,0.13636363636363635,0.8409090909090909,2,False,http://www.cablecarcinema.com/
True,2,10956,10720,0,0,2.584962500721156,0,0,1,0.0,False,False,False,False,0,0.6571428571428571,0.3142857142857143,0,False,http://www.logsat.com/
True,2,10958,10813,0,0,2.0,0,0,1,0.0,False,False,False,True,0,0.7549019607843137,0.21568627450980393,1,False,http://www.nirs.org/
True,2,10227,10100,0,0,2.94770277922009,0,0,2,0.0,True,False,False,True,0,0.011363636363636364,0.9886363636363636,2,False,http://www.kinderart.com/seasons/christmas.shtml
True,4,11687,11348,0,0,3.3787834934861767,1,1,2,0.0,True,False,False,True,0,0.0,0.96,1,False,http://c-ebert.tripod.com/index-6.html/
True,5,10592,9366,0,0,3.418295834054489,1,0,1,0.0,True,False,False,False,0,0.9473684210526315,0.05263157894736842,1,False,http://pinetopfarm.com/events.shtml
True,0,13903,13623,0,0,2.2359263506290326,1,0,1,0.0,True,False,False,False,1,0.0,0.0,1,False,http://ndpr.nd.edu/review.cfm?id=1172
True,2,10226,9921,1,1,3.461320140211008,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.crownsvillenursery.com/
True,0,15366,14721,0,0,3.0,0,0,3,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.columbia.edu/cu/rugby/
True,0,15034,14389,1,1,1.9219280948873623,0,0,4,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.upenn.edu/heia/people/bio/zukerman.html
True,2,11322,11029,0,0,2.5216406363433186,0,0,1,0.0,False,False,False,False,0,0.08108108108108109,0.8648648648648649,2,False,http://www.kcicorp.com/
True,2,9497,9381,0,0,3.5,1,0,1,0.125,False,False,False,False,0,0.14285714285714285,0.8571428571428571,0,False,http://www.handsofhades.20m.com/
True,4,11688,10433,0,0,2.725480556997868,0,0,0,0.0,False,False,False,False,0,0.8987341772151899,0.08860759493670886,1,False,http://www.snowbasin.com
True,2,10558,10249,0,0,1.584962500721156,0,0,5,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.nps.gov/archive/kaho/kahockls/kahoplnt/century.htm
True,2,11322,9971,1,1,2.789898095464287,0,0,1,0.0,False,False,False,False,0,0.10429447852760736,0.8957055214723927,1,False,http://www.antelopeoiltool.com/
True,2,730,375,1,1,3.277613436819116,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.jittersclub.com/
True,4,2191,2039,1,1,2.5216406363433186,0,0,1,0.2857142857142857,False,False,False,False,1,0.0,0.0,1,False,http://www.troop28.net/
True,2,365,3,0,0,3.077819531114783,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.boxerunderground.com/
True,2,9131,9013,0,0,2.75,0,1,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.hist-sdc.com/
True,2,8766,8491,0,0,3.057476076289932,0,0,1,0.0,False,False,False,False,0,0.6551724137931034,0.3448275862068966,0,False,http://www.chicosyescritores.org/
True,2,9496,9365,1,1,3.039148671903071,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.systemmanagers.com/
True,2,9862,9390,1,1,2.8464393446710154,0,0,1,0.0,True,False,False,False,0,0.008403361344537815,0.9915966386554622,1,False,http://www.nhoutdoors.com/nh_biking.htm
True,4,10937,10676,0,0,2.8464393446710154,0,0,3,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.warnerbros.co.uk/movies/scoobydoo/home.html
True,3,9861,9723,0,0,3.3787834934861767,1,0,3,0.0,True,False,False,True,0,0.08040201005025126,0.9195979899497487,1,False,http://quilting.about.com/library/weekly/aa061999.htm
True,3,9861,9577,0,0,3.321928094887362,0,0,1,0.0,False,False,False,False,0,1.0,0.0,0,False,http://www.vitroglyph.com/
True,2,365,173,0,0,3.095795255000934,1,0,2,0.0,False,False,False,False,1,0.0,0.0,0,False,http://finehorses.com/tiffanyservices.com/index.html
True,2,365,199,1,1,3.5068905956085183,0,1,1,0.0,False,False,False,False,0,0.047619047619047616,0.9523809523809523,0,False,http://www.grooming-health.com/
True,2,9497,9438,1,1,3.118078209349709,0,0,1,0.0,False,False,False,False,0,0.9411764705882353,0.0,1,False,http://www.midwestpressuresystems.com/
True,2,9497,9418,0,0,1.4591479170272448,0,0,0,0.0,False,False,False,True,0,0.975,0.0125,1,False,http://www.tarata.com
True,3,8401,8295,0,0,3.2516291673878226,0,0,0,0.0,False,False,False,True,0,0.7724137931034483,0.2206896551724138,1,False,http://www.lexasoftware.com
True,2,9862,9520,0,0,3.327819531114783,0,0,1,0.0,False,False,False,True,0,0.06896551724137931,0.9310344827586207,2,False,http://www.domdechantwerner.com/
True,2,10956,10647,0,0,3.2608281712244556,1,0,3,0.0,False,False,False,False,1,0.0,0.0,0,False,http://imusic.artistdirect.com/showcase/club/cassius.html
True,2,11322,11277,0,0,2.0,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.ktla.com/
True,2,8766,8280,0,0,2.725480556997868,0,0,0,0.0,False,False,False,True,0,0.7254901960784313,0.17647058823529413,1,False,http://www.audiobulb.com
True,2,9862,9607,0,0,3.0,0,0,3,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.conifers.org/za/en/laevifolius.htm
True,2,7670,7491,0,0,3.2516291673878226,0,0,3,0.0,False,False,False,False,0,0.7938144329896907,0.17525773195876287,0,False,http://www.phrozensmoke.com/projects/ganim8/
True,3,9861,9723,0,0,3.6841837197791887,1,0,3,0.0,False,False,False,False,1,0.0,0.0,0,False,http://romanticmovies.about.com/cs/diazcameron/
True,4,12785,11556,0,0,2.725480556997868,1,0,1,0.0,False,False,False,False,0,0.8734939759036144,0.12048192771084337,1,False,http://news.cnet.com/2100-1023-243712.html
True,2,9496,9348,0,0,2.94770277922009,0,0,2,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.mayalords.org/mayafldr/intro.html
True,4,10070,9752,0,0,3.2359263506290334,0,0,2,0.0,True,False,False,True,0,0.1794871794871795,0.8205128205128205,2,False,http://www.knowledgehound.com/topics/programm.htm
True,3,9862,9529,1,1,3.4713544870139295,0,0,0,0.0,False,False,False,False,0,0.47058823529411764,0.4852941176470588,0,False,http://www.adventurecollection.com
True,5,10957,10906,0,0,2.725480556997868,0,0,4,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/sunsetstrip/stadium/3007/jonx.html
True,2,8766,8564,0,0,2.2516291673878226,0,0,1,0.0,False,False,False,False,0,0.16666666666666666,0.8333333333333334,2,False,http://www.omanga.net/
True,4,11687,9967,1,1,3.085055102756477,0,0,1,0.0,True,False,False,True,0,0.24561403508771928,0.7543859649122807,2,False,http://www.howstuffworks.com/vacuum-cleaner.htm
True,2,9862,9555,0,0,3.4713544870139286,0,0,0,0.0,False,False,False,False,0,0.0,0.9333333333333333,0,False,http://www.fivestarfundraising.com
True,2,9497,9381,0,0,2.5216406363433186,1,0,0,0.7142857142857143,False,False,False,True,0,0.7,0.2,0,False,http://www.108.20m.com
True,2,7305,6961,0,0,2.94770277922009,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.humberetc.com/
True,2,3287,3241,0,0,3.4316235658474303,1,0,0,0.0,False,False,False,False,1,0.0,0.0,0,False,http://newenglandtrailers.com
True,4,10956,10657,0,0,2.6464393446710153,0,0,1,0.0,False,False,False,False,0,0.9036144578313253,0.0963855421686747,2,False,http://www.helenhayes.org/
True,2,10227,10075,1,1,2.9477027792200903,0,0,0,0.0,False,False,False,False,0,0.041666666666666664,0.9583333333333334,2,False,http://www.faithless.co.uk
True,4,9131,9040,1,1,3.039148671903071,0,0,3,0.0,False,False,False,False,0,0.6666666666666666,0.3333333333333333,1,False,http://www.rosettaproject.org/archive/bsk/
True,2,10958,9556,1,1,2.7773627950641693,0,0,1,0.0,False,False,False,False,0,0.8809523809523809,0.10714285714285714,1,False,http://www.patientkeeper.com/
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/norsk73/
True,4,8766,8231,0,0,2.663532754804255,0,0,0,0.0,False,False,False,True,0,0.3333333333333333,0.6666666666666666,0,False,http://www.marmorafire.com
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9753086419753086,0.024691358024691357,1,False,http://www.newadvent.org/cathen/02203c.htm
True,2,11324,11136,1,1,1.5,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.ntii.com/
True,2,10226,10195,0,0,2.807354922057604,0,0,0,0.0,False,False,False,False,0,1.0,0.0,1,False,http://www.nordica.com
True,4,11689,11135,0,0,2.663532754804255,1,0,2,0.0,True,False,False,False,1,0.0,0.0,0,False,http://users.erols.com/whitaker/words.htm
True,3,11322,11046,0,0,1.9219280948873623,0,0,2,0.0,False,False,False,True,1,0.0,0.0,1,False,http://www.serve.com/rainbowgirls/
True,2,8766,8440,1,1,3.189898095464287,1,0,2,0.06666666666666667,True,False,False,False,0,0.04081632653061224,0.9591836734693877,3,False,http://s8.invisionfree.com/timeless_chamber/index.php
True,5,9131,8903,0,0,3.0,0,0,1,0.125,False,False,False,False,0,0.5,0.5,0,False,http://www.medicus2.com/
True,2,1461,1338,1,1,2.725480556997868,0,0,1,0.0,False,False,False,False,0,0.0,1.0,1,False,http://www.gourdette.com/
True,2,10593,10395,0,0,3.418295834054489,1,0,2,0.0,False,False,False,True,0,0.890625,0.1015625,1,True,http://pages.cthome.net/tibetanbuddhism/
True,2,10957,10021,0,0,3.039148671903071,0,0,1,0.0,False,False,False,False,0,0.6774193548387096,0.1935483870967742,0,False,http://www.patentsearcher.com/
True,2,9495,8975,0,0,2.75,0,0,0,0.0,False,False,False,False,0,0.0035842293906810036,0.992831541218638,1,False,http://www.bobhails.com
True,2,11324,11185,1,1,2.9219280948873623,1,0,2,0.0,False,False,False,True,0,0.4782608695652174,0.43478260869565216,1,False,http://tools.ietf.org/html/rfc474
True,2,9496,9058,1,1,3.0220552088742005,0,0,1,0.0,False,False,False,True,0,0.8110236220472441,0.1732283464566929,1,False,http://www.femalesoccer.net/
True,0,13568,13288,0,0,1.584962500721156,0,0,3,0.0,False,False,False,False,0,0.8571428571428571,0.08403361344537816,3,False,http://www.jmu.edu/fraternity/betagammasigma/
True,4,11687,11348,1,1,3.522711955680758,1,0,1,0.0,False,False,True,True,0,0.5,0.5,1,False,http://punkprincesskris.tripod.com/
True,2,8401,8072,0,0,3.418295834054489,0,0,1,0.0,False,False,False,False,0,0.7262569832402235,0.2737430167597765,1,False,http://www.silverwinguk.com/
True,0,10034,9389,0,0,2.0,0,0,4,0.0,False,False,False,True,0,0.8175675675675675,0.17567567567567569,2,False,http://www.mnsu.edu/emuseum/information/biography/
True,2,10593,10484,0,0,2.4193819456463714,0,0,2,0.0,True,False,False,False,1,0.0,0.0,2,False,http://www.emedicine.com/med/topic34.htm
True,2,1096,904,0,0,3.5724694587701364,0,0,0,0.0,False,False,False,False,0,0.03571428571428571,0.9642857142857143,1,False,http://www.templatesindustry.com
True,2,8401,8304,0,0,3.1068905956085184,0,0,2,0.0,True,False,False,False,0,0.9139784946236559,0.08602150537634409,1,False,http://www.emedicinehealth.com/skin_cancer/article_em.htm
True,0,15082,14071,0,0,2.5,1,0,6,0.0,False,False,False,False,0,0.75,0.25,1,False,http://www.ces.ncsu.edu/depts/hort/consumer/factsheets/bulbs-summer/zephranthes.html
True,2,10956,10706,0,0,2.721928094887362,0,0,1,0.0,False,False,False,False,0,0.5094339622641509,0.4339622641509434,1,False,http://www.napaphotos.com/lovie.html
True,6,11492,11399,0,0,2.5216406363433186,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.weather.com/
True,2,9862,9753,0,0,3.605388542207534,2,0,2,0.0,False,False,False,False,0,0.07142857142857142,0.9285714285714286,0,False,http://rainbow.arch.scriptmania.com/scripts/
True,4,14610,14464,0,0,1.584962500721156,0,0,5,0.0,False,False,False,True,0,0.7916666666666666,0.20833333333333334,4,False,http://www.ibm.com/software/data/db2/everyplace/
True,41,10625,10549,0,0,1.584962500721156,0,0,2,0.0,True,False,False,False,0,0.6,0.4,3,False,http://www.ejn.it/mus/wogram.htm
True,4,11385,10676,1,1,2.5,0,0,2,0.0,True,False,False,True,0,0.9180327868852459,0.08196721311475409,2,False,http://www.football.co.uk/hull_city/index.shtml
True,2,7305,7112,0,0,3.182005814760214,0,1,1,0.0,False,False,True,False,0,0.8333333333333334,0.14583333333333334,2,False,http://www.emiroglio-wine.com/
True,2,10226,9957,1,1,1.3709505944546687,0,0,1,0.0,False,False,False,False,0,0.8307692307692308,0.12307692307692308,1,False,http://www.ssisa.com/
True,2,9496,9190,1,1,3.0957952550009344,0,0,2,0.0,True,False,False,False,1,0.0,0.0,0,False,http://www.allwatchers.com/topics/info_6860.asp
True,2,7670,7351,0,0,2.9312089489103235,0,0,1,0.0,False,False,False,False,0,0.6375321336760925,0.36246786632390743,1,False,http://www.rachaelraymag.com/
True,4,12417,11720,1,1,0.9182958340544896,0,0,8,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.cnn.com/2002/world/asiapcf/southeast/02/22/helicopter.crash/index.html
True,2,8783,8593,0,0,3.169925001442312,0,0,1,0.0,False,False,False,False,0,0.5,0.0,1,False,http://www.gemiscorp.com/
False,2,365,232,0,0,2.0,1,0,1,0.0,False,False,False,False,0,0.25,0.75,0,False,http://qfg.info/crowesnest.html
True,2,10592,9748,0,0,2.8553885422075336,0,0,1,0.0,False,False,False,False,0,1.0,0.0,1,False,http://www.horsescience.com/
True,8,10226,9880,1,1,2.413088436425758,1,0,4,0.0,False,False,False,False,1,0.0,0.0,2,False,http://cincinnati.com/freetime/movies/other/twogirls.html
True,2,9131,8928,0,0,2.75,0,0,0,0.0,False,False,False,True,0,0.44761904761904764,0.5523809523809524,1,False,http://www.smartcae.com
True,2,7305,7167,0,0,2.939829017466402,0,0,0,0.0,False,False,False,True,0,0.6842105263157895,0.3157894736842105,1,False,http://www.encoretheatrearts.co.uk
True,4,14609,14297,0,0,2.584962500721156,0,0,4,0.0,False,False,False,True,0,0.6649214659685864,0.32460732984293195,3,False,http://www.boeing.com/rotorcraft/military/ch46e/
True,2,10591,10291,0,0,3.334679141051595,0,0,3,0.0,False,False,False,False,0,0.9263157894736842,0.05263157894736842,1,False,http://www.thenutfactory.com/kitchen/dressing/grilled-eggplant.html
True,2,10956,10699,0,0,3.169925001442312,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.oempaints.com/
True,6,11689,11579,0,0,1.584962500721156,0,0,3,0.0,True,False,False,False,0,0.14705882352941177,0.8529411764705882,1,False,http://www.cmt.com/art/search/art.main.jhtml?ai_id=150214
True,2,10591,10569,2,1,2.197159723424149,0,0,2,0.0,False,False,True,False,0,0.96875,0.03125,1,False,http://www.tollbooth.org/reviewm/clewis.html
True,4,6940,6610,0,0,3.2516291673878226,0,0,3,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.judsoneagles.com/sport//7.php
True,0,15272,14627,0,0,2.321928094887362,0,0,2,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.umich.edu/~misikhs/
True,2,9861,9024,0,0,3.5337712560645564,0,0,1,0.0,False,False,False,False,0,0.0,0.9166666666666666,2,False,http://www.kitchengardenpreserves.co.uk/
True,2,10957,10792,0,0,2.584962500721156,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.khsltv.com/
True,0,11435,10424,0,0,1.584962500721156,0,0,3,0.0,False,False,False,True,0,0.423728813559322,0.5423728813559322,2,False,http://www.sou.edu/su/newman/
True,2,8766,8523,1,1,1.9219280948873623,0,0,1,0.0,False,False,False,True,0,0.9253731343283582,0.06716417910447761,1,False,http://www.wddty.com/
True,0,15438,14793,0,0,3.334679141051595,1,0,3,0.0,False,False,False,False,0,0.125,0.875,1,False,http://www.ucmp.berkeley.edu/plants/bryophyta/bryolh.html
True,6,10529,10249,0,0,3.5368867237421666,2,0,4,0.0,False,False,False,False,1,0.0,0.0,1,False,http://starchild.gsfc.nasa.gov/docs/starchild/whos_who_level2/adams.html
True,4,11687,11348,0,0,3.452819531114783,1,0,1,0.0625,False,False,False,True,0,0.6785714285714286,0.2857142857142857,1,False,http://markbrad0.tripod.com/
True,2,8766,8505,0,0,3.40582225028569,0,0,0,0.0,False,False,False,True,0,0.8902439024390244,0.10975609756097561,1,False,http://www.mrlincolnandfriends.org
True,2,10957,10413,0,0,2.0,0,0,1,0.0,False,False,False,False,0,0.9032258064516129,0.08064516129032258,1,False,http://www.esri.ie/
True,8,10957,10885,0,0,2.807354922057604,1,0,3,0.0,False,False,True,False,0,0.0,0.9545454545454546,2,False,http://us.imdb.com/title/tt0056923/
True,2,7670,7576,0,0,3.4992275471326932,0,0,1,0.0,False,False,False,True,0,0.016129032258064516,0.9838709677419355,2,False,http://www.riverlanesbowling.com/
True,2,3287,3193,1,1,2.355388542207534,0,0,2,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.bossproshops.com/bullseye/index.html
True,2,8766,8684,2,1,2.663532754804255,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.allpalmetto.com/
True,2,9130,9029,0,0,2.94770277922009,0,0,0,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.djaonline.net
True,2,8401,8164,0,0,3.3232314287976203,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.lemondedevictor.net/
True,3,9131,9050,0,0,3.0220552088742,1,0,2,0.0,False,False,False,False,0,0.7510729613733905,0.24892703862660945,2,False,http://en.wikipedia.org/wiki/shrimp_farm
True,0,14579,13934,0,0,1.584962500721156,0,0,3,0.0,False,False,False,False,0,0.930635838150289,0.06936416184971098,2,False,http://www.smu.edu/audience/academics/
True,2,9130,8980,1,1,3.095795255000934,0,0,0,0.0,False,False,False,True,0,0.9629629629629629,0.037037037037037035,1,False,http://www.nulifeglass.com
True,2,11687,10650,0,0,3.1395722619867223,0,0,4,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.fatheralexander.org/booklets/english/saints/xenia_rome.htm
True,4,10593,10411,1,1,2.9219280948873623,0,0,1,0.0,False,False,False,True,0,0.9210526315789473,0.05263157894736842,1,False,http://www.anaheimmfg.com/
True,4,1461,1362,0,0,2.8464393446710154,0,1,0,0.0,False,False,False,True,0,0.04054054054054054,0.918918918918919,2,False,http://www.aw-systems.com
True,2,10956,10657,0,0,3.0849625007211556,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.softbytelabs.com/comparator
True,2,10591,10182,0,0,2.9219280948873623,0,0,3,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.fileplanet.com/103474/section/gtr2
True,2,9861,9149,0,0,2.9219280948873623,0,1,1,0.0,False,False,False,False,0,0.7045454545454546,0.2727272727272727,1,False,http://www.femto-tech.com/
True,4,8401,8065,1,1,2.6464393446710153,1,0,1,0.0,False,False,False,False,0,0.5,0.16666666666666666,1,False,http://www.mmscan.szm.sk/
True,2,8401,8125,0,0,3.182005814760214,0,0,1,0.0,False,False,False,False,0,0.23809523809523808,0.7142857142857143,1,False,http://www.busheysymphony.org.uk/
True,2,9862,9683,1,1,3.286629486786195,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.kittelbergerflorist.com/
True,2,8765,8601,0,0,2.9852281360342516,0,0,0,0.0,False,False,False,False,0,0.6666666666666666,0.3333333333333333,0,False,http://www.thekanesisters.com
True,2,9496,9284,0,0,3.41041725276052,0,0,1,0.0,False,False,False,False,1,0.0,0.0,2,False,http://www.schererandouporov.com/
True,4,7670,7357,1,1,3.300559092390954,0,0,0,0.0,False,False,False,True,0,0.0058823529411764705,0.8411764705882353,1,False,http://www.hatchearlychildhood.com
True,2,9497,9446,0,0,2.0,0,0,1,0.0,False,False,False,False,0,0.45714285714285713,0.4857142857142857,0,False,http://www.zuka.cc/
True,2,9497,8630,0,0,3.375,0,0,1,0.0,False,False,False,False,0,1.0,0.0,0,False,http://www.frederickskiclub.com/
True,2,1826,1765,0,0,3.321928094887362,0,0,0,0.0,False,False,False,False,0,0.5,0.0,1,False,http://www.masterpong.com
True,4,11687,11348,0,0,3.3787834934861767,1,0,2,0.0,False,False,True,True,0,0.5555555555555556,0.37037037037037035,3,False,http://members.tripod.com/~megalania/dinomod.html
True,4,10226,9871,1,1,3.1556390622295662,1,0,0,0.0625,False,False,False,True,0,0.0,1.0,1,False,http://re4all.angelfire.com
True,4,8400,8248,0,0,3.3927474104487847,0,0,1,0.0,False,False,False,False,0,1.0,0.0,1,False,http://www.mywildflowers.com/
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.045364891518737675,0.9546351084812623,1,False,http://www.geocities.com/ladybug58/
True,4,11324,10841,0,0,3.0,0,0,1,0.0,False,False,False,True,0,0.03418803418803419,0.9572649572649573,1,False,http://www.patkelco.com/
True,2,9862,9587,1,1,2.75,0,0,1,0.0,False,False,False,True,0,0.044444444444444446,0.9555555555555556,2,False,http://www.kinspeed.com/
True,2,7305,7279,1,1,2.6235166412180155,0,0,1,0.0,False,False,False,False,0,0.1111111111111111,0.8888888888888888,0,False,http://www.malamapaddles.com/
True,3,9862,9542,0,0,3.1395722619867223,0,0,2,0.0,False,False,False,False,0,0.0,1.0,0,False,http://www.datascaninfosys.com/s/sachinkogekar.html
True,2,9130,9121,0,0,3.2195282822995477,0,1,3,0.0,False,False,False,False,0,0.0,1.0,0,False,http://www.online-literature.com/shakespeare/henryvi3/
True,4,8401,8291,0,0,3.3927474104487847,1,1,3,0.0,True,False,False,False,0,0.9333333333333333,0.06666666666666667,3,False,http://delta-intkey.com/angio/www/thymelae.htm
True,2,10591,10339,0,0,1.9219280948873623,0,0,0,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.cimid.com
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/gurdwaraworld/gurd1.html
True,2,8401,8100,0,0,3.0849625007211556,0,0,1,0.0,False,False,False,False,0,0.04,0.96,2,False,http://www.koreacoldwar.org/
True,2,10958,10818,0,0,2.0,0,0,2,0.0,False,False,False,True,0,0.78125,0.1875,4,False,http://www.wocn.org/meetings/
True,5,11324,11237,1,1,3.188721875540867,1,0,3,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://groups.yahoo.com/group/vanfanelfanclub/
True,4,7305,7072,0,0,3.849223912390625,1,0,1,0.0,False,False,False,False,0,0.6875,0.3125,0,False,http://menofthescarletandgray.com/
True,4,8401,8291,0,0,3.3927474104487847,1,1,3,0.0,True,False,False,False,0,0.6923076923076923,0.3076923076923077,3,False,http://delta-intkey.com/angio/www/sarracen.htm
True,3,9497,9473,0,0,2.584962500721156,0,1,1,0.0,False,False,False,False,0,0.2692307692307692,0.717948717948718,2,False,http://www.tsa-uk.org/
True,0,13848,13203,0,0,3.5898980954642865,1,0,2,0.0,False,False,False,True,0,0.01680672268907563,0.9663865546218487,1,False,http://entomology.uark.edu/museum/acater.html
True,2,9496,9159,0,0,3.2516291673878226,0,0,1,0.0,False,False,False,False,0,0.7631578947368421,0.23684210526315788,0,False,http://www.kungfucinema.com/
True,0,12357,11712,0,0,2.5,1,0,2,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.snl.salk.edu/~bartels/
True,2,8766,8575,0,0,3.277613436819116,1,0,1,0.0,False,False,False,False,0,0.6,0.4,1,False,http://bitworking.org/aggie.html
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9705882352941176,0.029411764705882353,1,False,http://www.newadvent.org/cathen/07018a.htm
True,2,7305,7205,0,0,3.6168746059562227,0,0,1,0.0,False,False,False,False,0,0.3333333333333333,0.6666666666666666,1,False,http://www.charleslewandoski.com/
True,2,12419,9446,0,0,3.0,0,0,1,0.0,False,False,False,False,0,0.045454545454545456,0.9545454545454546,2,False,http://www.greysham.com/
True,2,10591,10260,0,0,2.6464393446710153,0,1,3,0.0,True,False,False,False,1,0.0,0.0,0,False,http://www.gaming-age.com/cgi-bin/reviews/review.pl?sys=xbox&amp;game=minorityrep
True,4,11687,11348,0,0,3.3787834934861767,1,0,2,0.0,False,False,False,True,1,0.0,0.0,1,False,http://members.tripod.com/~jrb_flyersfan/
